,gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
33360,LOLTMNT03_54940,complete,,LCK,2024,Spring,0,2024-03-17 09:54:02,1,14.04,1,Blue,top,Kingen,oe:player:618a87d272773f68239d8ce5555f39d,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Gnar,Twisted Fate,Ahri,Nautilus,Tristana,Jayce,,,,,,1934,1,3,1,4,21,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6515,0.8997,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,18158,563.3299,0.208715,616.0393,824.9224,15,0.4654,3,0.0931,9,38,1.1789,13932,9711,301.272,0.211311,13158,,,283.0,271.0,12,,,8.7797,3477.0,5082.0,92.0,3286.0,4597.0,86.0,191.0,485.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,5258.0,7828.0,141.0,5156.0,7443.0,133.0,102.0,385.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0
33361,LOLTMNT03_54940,complete,,LCK,2024,Spring,0,2024-03-17 09:54:02,1,14.04,2,Blue,jng,Lucid,oe:player:10b86429ce8048aba673d802632e358,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Lee Sin,Twisted Fate,Ahri,Nautilus,Tristana,Jayce,,,,,,1934,1,9,2,7,21,8,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6515,0.8997,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,,,,,,,0.0,0.0,18543,575.274,0.21314,1214.2089,1165.2223,27,0.8376,6,0.1861,15,57,1.7684,13832,9611,298.1696,0.209135,11825,,,193.0,15.0,178,,,5.9876,3819.0,3198.0,63.0,2990.0,3138.0,62.0,829.0,60.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,6152.0,5284.0,86.0,4433.0,5232.0,94.0,1719.0,52.0,-8.0,5.0,3.0,2.0,0.0,2.0,2.0
33362,LOLTMNT03_54940,complete,,LCK,2024,Spring,0,2024-03-17 09:54:02,1,14.04,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Annie,Twisted Fate,Ahri,Nautilus,Tristana,Jayce,,,,,,1934,1,2,2,11,21,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6515,0.8997,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,23381,725.3671,0.26875,486.7011,295.7187,13,0.4033,10,0.3102,11,39,1.2099,14706,10485,325.2844,0.228153,13225,,,272.0,272.0,0,,,8.4385,3714.0,4968.0,93.0,3624.0,4988.0,96.0,90.0,-20.0,-3.0,0.0,4.0,0.0,0.0,1.0,1.0,6243.0,8202.0,153.0,6443.0,7677.0,150.0,-200.0,525.0,3.0,0.0,6.0,0.0,1.0,1.0,2.0
33363,LOLTMNT03_54940,complete,,LCK,2024,Spring,0,2024-03-17 09:54:02,1,14.04,4,Blue,bot,Aiming,oe:player:85104684d1eb7f4c0ce393441a0b669,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Kalista,Twisted Fate,Ahri,Nautilus,Tristana,Jayce,,,,,,1934,1,6,1,8,21,8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6515,0.8997,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,19939,618.5832,0.229187,549.5863,557.5905,26,0.8066,17,0.5274,3,69,2.1406,15550,11329,351.4685,0.246518,14375,,,323.0,303.0,20,,,10.0207,4201.0,3097.0,90.0,3474.0,2995.0,76.0,727.0,102.0,14.0,2.0,2.0,0.0,1.0,0.0,1.0,6930.0,5926.0,146.0,5085.0,5000.0,120.0,1845.0,926.0,26.0,4.0,4.0,0.0,1.0,0.0,2.0
33364,LOLTMNT03_54940,complete,,LCK,2024,Spring,0,2024-03-17 09:54:02,1,14.04,5,Blue,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Renata Glasc,Twisted Fate,Ahri,Nautilus,Tristana,Jayce,,,,,,1934,1,1,2,16,21,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6515,0.8997,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,6978,216.484,0.0802078,534.0124,341.6029,70,2.1717,11,0.3413,14,113,3.5057,9041,4820,149.5346,0.104883,8000,,,19.0,19.0,0,,,0.5895,2605.0,2650.0,5.0,2389.0,2412.0,12.0,216.0,238.0,-7.0,0.0,4.0,0.0,0.0,1.0,1.0,4031.0,3952.0,13.0,3502.0,3353.0,23.0,529.0,599.0,-10.0,0.0,7.0,0.0,0.0,1.0,2.0
33365,LOLTMNT03_54940,complete,,LCK,2024,Spring,0,2024-03-17 09:54:02,1,14.04,6,Red,top,Kiin,oe:player:03daae1844b9ad257324c3eedf41e28,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Renekton,Senna,Rell,Ashe,K'Sante,Aatrox,,,,,,1934,0,0,2,3,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2482,0.8997,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,10134,314.395,0.138496,797.3733,745.2844,9,0.2792,5,0.1551,4,25,0.7756,12173,7952,246.7011,0.204107,12250,,,288.0,276.0,12,,,8.9349,3286.0,4597.0,86.0,3477.0,5082.0,92.0,-191.0,-485.0,-6.0,0.0,0.0,1.0,0.0,0.0,0.0,5156.0,7443.0,133.0,5258.0,7828.0,141.0,-102.0,-385.0,-8.0,0.0,1.0,1.0,0.0,0.0,0.0
33366,LOLTMNT03_54940,complete,,LCK,2024,Spring,0,2024-03-17 09:54:02,1,14.04,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Maokai,Senna,Rell,Ashe,K'Sante,Aatrox,,,,,,1934,0,1,6,5,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2482,0.8997,,,,,,,,,,,,,,,,,,,,,0.0,2.0,,,,,,,,0.0,0.0,9032,280.2068,0.123435,1200.8066,1240.8583,13,0.4033,13,0.4033,13,37,1.1479,9765,5544,171.9959,0.1423,9525,,,179.0,14.0,165,,,5.5533,2990.0,3138.0,62.0,3819.0,3198.0,63.0,-829.0,-60.0,-1.0,0.0,1.0,0.0,2.0,2.0,1.0,4433.0,5232.0,94.0,6152.0,5284.0,86.0,-1719.0,-52.0,8.0,0.0,2.0,2.0,5.0,3.0,2.0
33367,LOLTMNT03_54940,complete,,LCK,2024,Spring,0,2024-03-17 09:54:02,1,14.04,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Corki,Senna,Rell,Ashe,K'Sante,Aatrox,,,,,,1934,0,4,5,4,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2482,0.8997,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,29616,918.8004,0.404745,608.3144,588.4281,15,0.4654,10,0.3102,4,37,1.1479,16360,12139,376.5977,0.311575,16600,,,337.0,329.0,8,,,10.455,3624.0,4988.0,96.0,3714.0,4968.0,93.0,-90.0,20.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,6443.0,7677.0,150.0,6243.0,8202.0,153.0,200.0,-525.0,-3.0,1.0,1.0,2.0,0.0,6.0,0.0
33368,LOLTMNT03_54940,complete,,LCK,2024,Spring,0,2024-03-17 09:54:02,1,14.04,9,Red,bot,Peyz,oe:player:5bbc2b92348d930ebd500cb9ce71bb7,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Lucian,Senna,Rell,Ashe,K'Sante,Aatrox,,,,,,1934,0,1,4,4,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2482,0.8997,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,20928,649.2658,0.286011,523.3402,331.4891,14,0.4343,11,0.3413,4,31,0.9617,13255,9034,280.2689,0.231879,12950,,,304.0,294.0,10,,,9.4312,3474.0,2995.0,76.0,4201.0,3097.0,90.0,-727.0,-102.0,-14.0,1.0,0.0,1.0,2.0,2.0,0.0,5085.0,5000.0,120.0,6930.0,5926.0,146.0,-1845.0,-926.0,-26.0,1.0,0.0,2.0,4.0,4.0,0.0
33369,LOLTMNT03_54940,complete,,LCK,2024,Spring,0,2024-03-17 09:54:02,1,14.04,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Milio,Senna,Rell,Ashe,K'Sante,Aatrox,,,,,,1934,0,2,4,3,8,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2482,0.8997,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,3462,107.4043,0.0473132,401.6339,208.4178,67,2.0786,20,0.6205,19,122,3.7849,8512,4291,133.1231,0.110139,7175,,,41.0,41.0,0,,,1.272,2389.0,2412.0,12.0,2605.0,2650.0,5.0,-216.0,-238.0,7.0,0.0,1.0,1.0,0.0,4.0,0.0,3502.0,3353.0,23.0,4031.0,3952.0,13.0,-529.0,-599.0,10.0,0.0,1.0,2.0,0.0,7.0,0.0
33370,LOLTMNT03_54940,complete,,LCK,2024,Spring,0,2024-03-17 09:54:02,1,14.04,100,Blue,team,,,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,,Twisted Fate,Ahri,Nautilus,Tristana,Jayce,Kalista,Lee Sin,Renata Glasc,Annie,Gnar,1934,1,21,8,46,21,8,2.0,0.0,0.0,0.0,1.0,,,,0.6515,0.8997,1.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,8.0,5.0,1.0,1.0,8.0,3.0,1.0,0.0,86999,2699.0383,,3400.5481,3185.0569,151,4.6846,47,1.4581,52,316,9.8035,67061,45956,1425.7291,,60583,0.034984,3.02,,880.0,210,,,33.8159,17816.0,18995.0,343.0,15763.0,18130.0,332.0,2053.0,865.0,11.0,4.0,12.0,1.0,1.0,3.0,4.0,28614.0,31192.0,539.0,24619.0,28705.0,520.0,3995.0,2487.0,19.0,9.0,20.0,2.0,2.0,5.0,9.0
33371,LOLTMNT03_54940,complete,,LCK,2024,Spring,0,2024-03-17 09:54:02,1,14.04,200,Red,team,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,,Senna,Rell,Ashe,K'Sante,Aatrox,Lucian,Maokai,Milio,Renekton,Corki,1934,0,8,21,19,8,21,1.0,0.0,0.0,0.0,0.0,,,,0.2482,0.8997,0.0,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,0.0,0.0,3.0,8.0,0.0,1.0,73172,2270.0724,,3531.4685,3114.4778,118,3.6608,59,1.8304,44,252,7.818,60065,38960,1208.6867,,58500,-0.034984,-3.02,,954.0,195,,,35.6463,15763.0,18130.0,332.0,17816.0,18995.0,343.0,-2053.0,-865.0,-11.0,1.0,3.0,4.0,4.0,12.0,1.0,24619.0,28705.0,520.0,28614.0,31192.0,539.0,-3995.0,-2487.0,-19.0,2.0,5.0,9.0,9.0,20.0,2.0
33396,LOLTMNT03_55575,complete,,LCK,2024,Spring,0,2024-03-17 10:49:55,2,14.04,1,Blue,top,Kiin,oe:player:03daae1844b9ad257324c3eedf41e28,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Jayce,Karma,Rell,Smolder,Rakan,Lucian,,,,,,2187,1,4,1,3,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3018,0.4115,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,20009,548.9438,0.267082,323.9506,255.0892,25,0.6859,7,0.192,11,72,1.9753,14962,10225,280.5213,0.23561,14055,,,313.0,277.0,36,,,8.5871,4131.0,5174.0,102.0,3136.0,4866.0,79.0,995.0,308.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5486.0,7180.0,139.0,4694.0,7401.0,122.0,792.0,-221.0,17.0,0.0,0.0,1.0,0.0,0.0,1.0
33397,LOLTMNT03_55575,complete,,LCK,2024,Spring,0,2024-03-17 10:49:55,2,14.04,2,Blue,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Sejuani,Karma,Rell,Smolder,Rakan,Lucian,,,,,,2187,1,1,0,9,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3018,0.4115,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,0.0,8495,233.059,0.113392,888.3402,1243.2099,21,0.5761,6,0.1646,16,65,1.7833,11891,7154,196.2689,0.164846,10100,,,218.0,14.0,204,,,5.9808,2983.0,3418.0,68.0,3331.0,3525.0,68.0,-348.0,-107.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4914.0,6068.0,110.0,4955.0,5622.0,98.0,-41.0,446.0,12.0,1.0,0.0,0.0,0.0,2.0,0.0
33398,LOLTMNT03_55575,complete,,LCK,2024,Spring,0,2024-03-17 10:49:55,2,14.04,3,Blue,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Taliyah,Karma,Rell,Smolder,Rakan,Lucian,,,,,,2187,1,1,2,3,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3018,0.4115,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,0.0,16814,461.2894,0.224435,265.7064,165.5967,23,0.631,16,0.439,9,65,1.7833,15651,10914,299.4239,0.251487,15625,,,341.0,321.0,20,,,9.3553,3428.0,5002.0,93.0,3662.0,5018.0,83.0,-234.0,-16.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,6082.0,8677.0,158.0,5592.0,8099.0,142.0,490.0,578.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0
33399,LOLTMNT03_55575,complete,,LCK,2024,Spring,0,2024-03-17 10:49:55,2,14.04,4,Blue,bot,Peyz,oe:player:5bbc2b92348d930ebd500cb9ce71bb7,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Varus,Karma,Rell,Smolder,Rakan,Lucian,,,,,,2187,1,5,0,5,11,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3018,0.4115,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,24215,664.3347,0.323224,234.4856,122.7435,19,0.5213,16,0.439,7,60,1.6461,15645,10908,299.2593,0.251348,11375,,,328.0,328.0,0,,,8.9986,3332.0,3615.0,95.0,3006.0,2774.0,72.0,326.0,841.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5533.0,5938.0,155.0,5829.0,5540.0,132.0,-296.0,398.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0
33400,LOLTMNT03_55575,complete,,LCK,2024,Spring,0,2024-03-17 10:49:55,2,14.04,5,Blue,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Tahm Kench,Karma,Rell,Smolder,Rakan,Lucian,,,,,,2187,1,0,1,8,11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3018,0.4115,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,5384,147.7092,0.0718662,408.0933,424.5267,84,2.3045,11,0.3018,25,142,3.8957,8934,4197,115.144,0.0967086,6975,,,40.0,38.0,2,,,1.0974,2274.0,2435.0,16.0,2029.0,2391.0,14.0,245.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3435.0,3730.0,29.0,3237.0,3649.0,25.0,198.0,81.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
33401,LOLTMNT03_55575,complete,,LCK,2024,Spring,0,2024-03-17 10:49:55,2,14.04,6,Red,top,Kingen,oe:player:618a87d272773f68239d8ce5555f39d,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,K'Sante,Kalista,Nautilus,Senna,Twisted Fate,Ashe,,,,,,2187,0,1,3,0,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1097,0.4115,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,3100,85.048,0.0660277,658.0247,1077.284,14,0.3841,15,0.4115,9,47,1.2894,12165,7428,203.786,0.220599,11075,,,255.0,255.0,0,,,6.9959,3136.0,4866.0,79.0,4131.0,5174.0,102.0,-995.0,-308.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,4694.0,7401.0,122.0,5486.0,7180.0,139.0,-792.0,221.0,-17.0,0.0,0.0,1.0,0.0,0.0,1.0
33402,LOLTMNT03_55575,complete,,LCK,2024,Spring,0,2024-03-17 10:49:55,2,14.04,7,Red,jng,Lucid,oe:player:10b86429ce8048aba673d802632e358,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Lee Sin,Kalista,Nautilus,Senna,Twisted Fate,Ashe,,,,,,2187,0,1,2,3,4,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1097,0.4115,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,0.0,6399,175.5556,0.136294,923.2373,804.1975,22,0.6036,16,0.439,16,79,2.1674,10425,5688,156.0494,0.168923,10200,,,178.0,23.0,155,,,4.8834,3331.0,3525.0,68.0,2983.0,3418.0,68.0,348.0,107.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4955.0,5622.0,98.0,4914.0,6068.0,110.0,41.0,-446.0,-12.0,0.0,2.0,0.0,1.0,0.0,0.0
33403,LOLTMNT03_55575,complete,,LCK,2024,Spring,0,2024-03-17 10:49:55,2,14.04,8,Red,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Annie,Kalista,Nautilus,Senna,Twisted Fate,Ashe,,,,,,2187,0,1,2,2,4,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1097,0.4115,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,0.0,0.0,16762,459.8628,0.357018,382.7984,233.251,13,0.3567,9,0.2469,12,40,1.0974,11334,6597,180.9877,0.195919,11550,,,231.0,231.0,0,,,6.3374,3662.0,5018.0,83.0,3428.0,5002.0,93.0,234.0,16.0,-10.0,1.0,0.0,0.0,0.0,0.0,1.0,5592.0,8099.0,142.0,6082.0,8677.0,158.0,-490.0,-578.0,-16.0,1.0,0.0,0.0,0.0,1.0,1.0
33404,LOLTMNT03_55575,complete,,LCK,2024,Spring,0,2024-03-17 10:49:55,2,14.04,9,Red,bot,Aiming,oe:player:85104684d1eb7f4c0ce393441a0b669,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Jinx,Kalista,Nautilus,Senna,Twisted Fate,Ashe,,,,,,2187,0,1,1,2,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1097,0.4115,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,15352,421.1797,0.326986,428.0658,233.4431,13,0.3567,24,0.6584,3,70,1.9204,15770,11033,302.6886,0.327662,14275,,,387.0,356.0,31,,,10.6173,3006.0,2774.0,72.0,3332.0,3615.0,95.0,-326.0,-841.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,5829.0,5540.0,132.0,5533.0,5938.0,155.0,296.0,-398.0,-23.0,1.0,0.0,0.0,0.0,0.0,0.0
33405,LOLTMNT03_55575,complete,,LCK,2024,Spring,0,2024-03-17 10:49:55,2,14.04,10,Red,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Thresh,Kalista,Nautilus,Senna,Twisted Fate,Ashe,,,,,,2187,0,0,3,3,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1097,0.4115,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,5337,146.4198,0.113674,379.3416,220.2743,58,1.5912,9,0.2469,15,107,2.9355,7663,2926,80.2743,0.0868958,7175,,,33.0,33.0,0,,,0.9053,2029.0,2391.0,14.0,2274.0,2435.0,16.0,-245.0,-44.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,3237.0,3649.0,25.0,3435.0,3730.0,29.0,-198.0,-81.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0
33406,LOLTMNT03_55575,complete,,LCK,2024,Spring,0,2024-03-17 10:49:55,2,14.04,100,Blue,team,,,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,,Karma,Rell,Smolder,Rakan,Lucian,Sejuani,Varus,Jayce,Taliyah,Tahm Kench,2187,1,11,4,28,11,4,1.0,1.0,1.0,0.0,0.0,,,,0.3018,0.4115,1.0,5.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,6.0,2.0,1.0,0.0,74917,2055.3361,,2120.5761,2211.166,172,4.7188,56,1.5364,68,404,11.0837,67083,43398,1190.6173,,58130,0.0685913,1.17,,978.0,262,,,34.0192,16148.0,19644.0,374.0,15164.0,18574.0,316.0,984.0,1070.0,58.0,0.0,0.0,1.0,1.0,1.0,0.0,25450.0,31593.0,591.0,24307.0,30311.0,519.0,1143.0,1282.0,72.0,1.0,1.0,2.0,2.0,3.0,1.0
33407,LOLTMNT03_55575,complete,,LCK,2024,Spring,0,2024-03-17 10:49:55,2,14.04,200,Red,team,,,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,,Kalista,Nautilus,Senna,Twisted Fate,Ashe,Annie,Lee Sin,K'Sante,Jinx,Thresh,2187,0,4,11,10,4,11,0.0,0.0,0.0,0.0,1.0,,,,0.1097,0.4115,0.0,1.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,9.0,0.0,0.0,2.0,6.0,0.0,1.0,46950,1288.0658,,2771.4678,2568.4499,120,3.2922,73,2.0027,55,343,9.4102,57357,33672,923.786,,54275,-0.0685913,-1.17,,898.0,186,,,29.7394,15164.0,18574.0,316.0,16148.0,19644.0,374.0,-984.0,-1070.0,-58.0,1.0,1.0,0.0,0.0,0.0,1.0,24307.0,30311.0,519.0,25450.0,31593.0,591.0,-1143.0,-1282.0,-72.0,2.0,3.0,1.0,1.0,1.0,2.0
33456,LOLTMNT03_55576,complete,,LCK,2024,Spring,0,2024-03-17 11:49:07,3,14.04,1,Blue,top,Kingen,oe:player:618a87d272773f68239d8ce5555f39d,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,K'Sante,Taliyah,Twisted Fate,Varus,Corki,Jayce,,,,,,2558,0,6,2,5,14,16,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3284,0.7037,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,19426,455.6529,0.198271,954.8397,2091.9781,15,0.3518,8,0.1876,12,42,0.9851,17296,11802,276.8256,0.249772,23270,,,329.0,325.0,4,,,7.717,3246.0,4607.0,75.0,3524.0,4990.0,89.0,-278.0,-383.0,-14.0,0.0,1.0,0.0,0.0,0.0,1.0,5621.0,7698.0,124.0,5171.0,7456.0,137.0,450.0,242.0,-13.0,2.0,2.0,0.0,0.0,0.0,2.0
33457,LOLTMNT03_55576,complete,,LCK,2024,Spring,0,2024-03-17 11:49:07,3,14.04,2,Blue,jng,Lucid,oe:player:10b86429ce8048aba673d802632e358,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Lee Sin,Taliyah,Twisted Fate,Varus,Corki,Jayce,,,,,,2558,0,5,5,6,14,16,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3284,0.7037,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,0.0,0.0,13022,305.4418,0.132909,1091.6575,1199.1556,36,0.8444,20,0.4691,24,93,2.1814,14649,9155,214.7381,0.193753,14850,,,207.0,35.0,172,,,4.8554,3861.0,3614.0,68.0,3605.0,3548.0,72.0,256.0,66.0,-4.0,2.0,0.0,1.0,1.0,2.0,0.0,5932.0,5457.0,92.0,5081.0,5470.0,104.0,851.0,-13.0,-12.0,4.0,2.0,2.0,1.0,3.0,1.0
33458,LOLTMNT03_55576,complete,,LCK,2024,Spring,0,2024-03-17 11:49:07,3,14.04,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Annie,Taliyah,Twisted Fate,Varus,Corki,Jayce,,,,,,2558,0,1,4,7,14,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3284,0.7037,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,1.0,23309,546.7318,0.237903,455.4183,325.1681,20,0.4691,8,0.1876,18,48,1.1259,13322,7828,183.6122,0.165669,13300,,,249.0,249.0,0,,,5.8405,3089.0,4652.0,78.0,3825.0,4735.0,82.0,-736.0,-83.0,-4.0,0.0,0.0,2.0,1.0,1.0,0.0,5042.0,7295.0,124.0,5700.0,6595.0,116.0,-658.0,700.0,8.0,0.0,1.0,2.0,2.0,1.0,1.0
